sea,target_coverage,bootstrap,q0,q1,q2
bohol,0.95,64,1.0897427898377998,1.5178404195548296,0.1725354061012183
bohol,0.95,65,0.6817021979739479,-0.439096280377413,-1.0752750409449092
bohol,0.95,66,13.707384501415419,-4.235846575225281,-6.760369849813721
bohol,0.95,67,11.90559093241427,1.3094340817996226,-3.4124035518622122
bohol,0.95,68,-8.581344478009413,-5.187671195038064,-5.977352420944825
bohol,0.95,69,7.54577214901073,-2.689254866759967,-4.8887428165114954
bohol,0.95,70,5.32939614903006,1.119297352839979,-0.23648031762439814
bohol,0.95,71,-4.795175241145415,0.3973556479550666,-2.655969073430221
bohol,0.95,72,2.5643868239974665,0.35278477985755785,-2.904708380601882
bohol,0.95,73,9.12903838438163,0.9775949494840006,-0.8109054006432004
bohol,0.95,74,5.701530562944782,-2.6880970553491466,-2.9350729109405975
bohol,0.95,75,6.017311171396614,0.6887884015235812,-2.157368768267993
bohol,0.95,76,-2.1925471152347598,0.37409201876528186,-2.771845326975331
bohol,0.95,77,28.03875182612137,1.783870145105837,-3.743929016743351
bohol,0.95,78,15.95515644420712,3.7187669207453666,0.7749393685206769
bohol,0.95,79,9.46934477721777,4.225372567272743,-1.058730698393191
bohol,0.95,80,13.002287080693662,4.4406944910838035,-1.249949677083812
bohol,0.95,81,-17.50870713751968,-4.262876654866247,-4.678259816328037
bohol,0.95,82,3.4892225850349803,-1.1689648255525356,-2.888596026932511
bohol,0.95,83,16.344781063393924,2.648954339056857,-1.1074623892548914
bohol,0.95,84,-5.270282029254986,-3.9408593326757426,-5.60499402022014
bohol,0.95,85,19.622988004962508,5.110566937824061,-0.1527395377514722
bohol,0.95,86,12.506535404416184,0.8952807290875029,-4.114967455606667
bohol,0.95,87,4.088792949878609,-0.8529898520084487,-2.6355976111979516
bohol,0.95,88,21.556115058048192,3.691366106971458,-0.17305795825298986
bohol,0.95,89,4.687609920854499,-1.2478604857506497,-3.67182293354616
bohol,0.95,90,16.884097902718707,0.5288932945196905,-1.9473414946777723
bohol,0.95,91,11.870915032416178,5.166862889149883,-0.5859604607365725
bohol,0.95,92,24.32747957918258,-1.763282260948344,-5.1173845037373695
bohol,0.95,93,9.840877864248455,3.20907200990095,-1.3270876812450467
bohol,0.95,94,-10.562624179273456,-0.15393133345260424,0.09861705795594133
bohol,0.95,95,17.673861336395674,4.213189535334664,-0.42676771323213814
bohol,0.95,96,13.044864438714882,2.7357660108097406,-2.661940948148171
bohol,0.95,97,12.563045317855881,5.036801318777904,1.436256310471812
bohol,0.95,98,17.64427707431753,-0.38421034588806435,-2.5883821319272116
bohol,0.95,99,13.731287898424597,-2.190822546069242,-4.5749364650095075
bohol,0.95,100,-4.689574514755179,-1.378232432581143,-0.2710097439112076
bohol,0.95,101,13.147820316262994,-0.8110488570735868,-3.6948639501905163
bohol,0.95,102,8.645510564538796,2.3507821903742183,-0.5373441785687589
bohol,0.95,103,7.739258267351033,1.0121633953537383,-0.8393027114238478
bohol,0.95,104,5.898016884478523,2.2474864950413576,-2.3883306744748936
bohol,0.95,105,19.987821152636258,4.4575455124747805,0.4808181089489665
bohol,0.95,106,10.973379403396649,0.12896154214837452,-2.915237119067534
bohol,0.95,107,18.882989149686665,3.135650471135932,-1.0055396480688614
bohol,0.95,108,10.195766996397992,0.9035948081448453,-1.6797371544747435
bohol,0.95,109,10.334359365991446,0.5558125034244199,-3.6727345862468397
bohol,0.95,110,-1.5037176174149351,-4.6022477076856205,-3.38280070448959
bohol,0.95,111,6.921956011608302,6.138790490680819,2.205655879702306
bohol,0.95,112,-6.689145486960115,2.0428178609512315,-0.6372663904958955
bohol,0.95,113,16.141861371579466,3.7155681932985374,-0.7488676110128125
bohol,0.95,114,-0.6632682051093752,-0.8403744349249678,-1.6392411422798219
bohol,0.95,115,10.4869215531063,5.837765951414255,0.3515964287280582
bohol,0.95,116,-1.9867671453166622,-0.7338476046654563,-1.247929046581703
bohol,0.95,117,5.3696546581533084,-3.8738526301513474,-4.342028401993872
bohol,0.95,118,14.218963984130852,1.7902057785460528,-2.068307137695008
bohol,0.95,119,-7.954238586433888,-0.5451484462693656,-1.2358335440567458
bohol,0.95,120,25.599778962019997,0.8213914944606984,-5.366976131011278
bohol,0.95,121,5.796842327602519,-0.6077707664632754,-2.776521555233863
bohol,0.95,122,-0.4890679517932597,4.528994076332921,2.413933466423728
bohol,0.95,123,-1.7499952841786808,-4.922349631269512,-4.997030760726091
bohol,0.95,124,14.88819946541264,-2.301717473912433,-4.151543533102576
bohol,0.95,125,15.34785767315799,-0.1787268457860307,-3.8374978741840593
bohol,0.95,126,12.107939363258481,3.580203607674406,-1.1873248572846293
bohol,0.95,127,0.02856685856357899,-0.9924008619095162,-2.483964658689736
bohol,0.95,128,15.862275445947148,0.28338114485593735,-3.0582321088924544
bohol,0.95,129,-4.755303959621983,-4.156927077788879,-3.733194732043259
bohol,0.95,130,6.427432233712011,-3.1105295952159793,-4.018165746304682
bohol,0.95,131,13.190081216401211,5.383970368032735,-0.22436333691670285
bohol,0.95,132,9.892007712676019,4.762985391432267,-0.48726936919425157
bohol,0.95,133,1.5601163870549613,-7.938901079505925,-7.001928984865884
bohol,0.95,134,13.538780915385445,6.063776727700926,-1.0925924720739246
bohol,0.95,135,12.569725054303774,0.02169923455927858,-1.9962257606216411
bohol,0.95,136,7.033117715988965,4.847876423068541,0.4198828743861043
bohol,0.95,137,-1.6824983602522252,-2.250796272878887,-3.2518174181978594
bohol,0.95,138,5.487382456734679,1.6970955611286058,-0.6684441073918279
bohol,0.95,139,6.759284612474886,1.1246408750057526,-1.6357277334164024
bohol,0.95,140,8.096577360800978,2.8021717357569713,-0.883824581457489
bohol,0.95,141,13.635623838984458,-1.8224452727112919,-4.867956483950934
bohol,0.95,142,32.591437550076165,5.752509183092954,-1.6585959269458357
bohol,0.95,143,8.920533451644417,-4.565119000659692,-6.3060671782915705
bohol,0.95,144,8.820818246624697,3.452557695062964,-0.34727308818759894
bohol,0.95,145,23.492983136596933,3.050481655834261,-3.7620657692650497
bohol,0.95,146,18.842927601319445,4.858356669775901,0.5866111816746624
bohol,0.95,147,3.3737069718449675,3.7265950762567144,-1.1914356117851668
bohol,0.95,148,2.908524298945082,-4.850893100555751,-6.024388542324822
bohol,0.95,149,-4.5037729187639,-6.081879045505843,-7.226840225591623
bohol,0.95,150,5.831610928732999,-1.676158732686119,-5.015864849171216
bohol,0.95,151,15.245876902572178,-1.8976697579752795,-4.68480471682512
bohol,0.95,152,10.783256297287608,3.3644839172865915,-1.3575955146280023
bohol,0.95,153,2.14357064621214,2.642051694547348,-0.08481460313467437
bohol,0.95,154,13.537296461385097,2.6640088170576774,-1.0176169150010494
bohol,0.95,155,13.23986385139392,3.9552092846170126,-1.7425176891195235
bohol,0.95,156,-0.1738137940099591,-1.298579915147414,-2.5033503065077767
bohol,0.95,157,-3.7604704044846358,5.79315770144575,3.921889259280391
bohol,0.95,158,3.453502090101864,1.5450342614435328,-0.0668771960114185
bohol,0.95,159,-3.099065719709131,-1.6134330634057648,-2.158947266444713
bohol,0.95,160,7.322829196865655,2.8284381734015938,-0.23157062792324012
bohol,0.95,161,-2.322068005259581,0.8126724944454082,0.6319383581970328
bohol,0.95,162,13.912655651684304,0.910249544548023,-4.077161045936435
bohol,0.95,163,19.428044356075844,7.291251218758717,0.695576575191545
bohol,0.95,164,11.82498064250018,4.26406315658825,-0.016437974995561433
bohol,0.95,165,12.503269990082885,2.080710932847495,-1.0753475193645556
bohol,0.95,166,16.174380018856823,-1.5465027433733098,-2.251403486565792
bohol,0.95,167,-1.4589664104079247,-4.404937330937372,-4.560184440140915
bohol,0.95,168,9.947310319632322,4.184935747226831,0.5351153575041749
bohol,0.95,169,11.828564330704666,-1.2697983286161758,-2.249187882452702
bohol,0.95,170,14.385991744994982,4.857000080475444,-0.4290190474316802
bohol,0.95,171,-3.1589311088913803,-0.4929841683454157,-2.2484916382279394
bohol,0.95,172,5.573785019929943,-2.0912622183202245,-3.26854086292542
bohol,0.95,173,24.51342222410051,5.407986434505673,1.3137962258262235
bohol,0.95,174,1.3266545349130467,-4.869693673355883,-4.611526898471631
bohol,0.95,175,2.275925171404566,2.2810853004310303,-1.4049447334386755
bohol,0.95,176,3.759094254018322,-1.4195375290628505,-5.056691986468074
bohol,0.95,177,9.043221793353382,0.9891153006863789,-1.7227227469952595
bohol,0.95,178,4.747887900254511,0.8631384979425292,-2.2553793164805995
bohol,0.95,179,-1.294800699876987,0.4866663539792171,0.2872334206812752
bohol,0.95,180,7.537995588549052,0.8230290190153227,-2.496281201609392
bohol,0.95,181,4.282631639688134,0.7361340159068703,-1.4966273924425408
bohol,0.95,182,0.8815736834338281,1.1667223451258764,0.020485336960518907
bohol,0.95,183,0.7822723126826645,0.4569071998545411,-2.0249983465463757
bohol,0.95,184,14.552819016905744,7.952353287036161,3.559882474362908
bohol,0.95,185,12.06715442602237,1.5764593720773519,-1.6601779362205988
bohol,0.95,186,-9.444182955137308,-2.5223063994740187,-2.7008021019783826
bohol,0.95,187,15.796097816084,1.1140620183933834,-2.285713829454096
bohol,0.95,188,9.08471131920976,-0.8233961447028548,-2.8724118363254973
bohol,0.95,189,19.072007581779133,1.776527739155938,-2.52235223473118
bohol,0.95,190,15.628018182381908,0.22359177436729283,-3.3701283027137805
bohol,0.95,191,6.079617548528944,2.633771006685947,-0.6520964152675859
bohol,0.95,192,5.499514068367375,-0.34435215885150683,-2.679309473958412
bohol,0.95,193,1.1328281144106143,-5.441856821775147,-6.2766236258841985
bohol,0.95,194,21.93488773637762,1.4478433503861936,-2.8586743594718627
bohol,0.95,195,14.8494213142788,4.680402928790954,0.07585173982206328
bohol,0.95,196,7.505601550349752,-1.2551094367446893,-3.3910724767347276
bohol,0.95,197,9.39547545376044,2.8131560183520605,-1.3863340976981178
bohol,0.95,198,10.342009811742969,1.339727315562044,-0.6637726636418577
bohol,0.95,199,12.420220848949072,4.0722754122559195,-0.6464256555453787
bohol,0.95,200,6.350122641006124,4.7295490840715075,-0.4032860484464962
bohol,0.95,201,12.711143008962978,2.92084084332906,0.5434391827204692
bohol,0.95,202,11.283164372794033,-2.395836519486224,-4.471583014244935
bohol,0.95,203,5.813892712667638,-0.23792701253887572,-2.6443823420666988
bohol,0.95,204,5.000998938309692,4.1967287282992345,-0.012694553952343313
bohol,0.95,205,9.964736970427083,-1.3859867261396204,-3.715323827880468
bohol,0.95,206,6.666673311633531,-1.1150450206209968,-3.839909100688544
bohol,0.95,207,10.396334402106902,3.735503968345199,-1.733121382929312
bohol,0.95,208,22.1023584232357,4.838439497942858,-0.7048243987932281
bohol,0.95,209,22.535849653944325,3.1533480793818,-1.256494410492877
bohol,0.95,210,3.0393540090914257,-4.021307992136386,-6.939005623515065
bohol,0.95,211,6.880282344288474,-0.4845053041936893,-3.563387494402562
bohol,0.95,212,-1.614951245515897,-0.42040483491423686,-2.6642405272835106
bohol,0.95,213,10.749894134343464,9.782736944330452,3.567766639635856
bohol,0.95,214,1.8827821668978686,2.795571577332254,0.9172396059118171
bohol,0.95,215,9.895025960684393,5.51403629334537,0.829782390818913
bohol,0.95,216,-9.582783786908976,-4.047289116039934,-4.498816146193633
bohol,0.95,217,7.193230442857981,2.236106150539271,-1.8594352390496809
bohol,0.95,218,28.896331905313502,2.6711648706309035,-3.921186684837231
bohol,0.95,219,13.429652298158032,-0.5645382033755908,-3.81538736471974
bohol,0.95,220,9.995344769609545,-1.8339847579071318,-5.974293181393534
bohol,0.95,221,18.626076783403477,2.005635531737738,-1.1541851326496086
bohol,0.95,222,3.569988523320035,-1.8971646832388984,-4.14563104475031
bohol,0.95,223,14.101893262224735,-2.1706291607467136,-5.9191588844303595
bohol,0.95,224,6.758331256339488,1.6813887164967696,-2.403264975039612
bohol,0.95,225,-4.826615037919822,-2.162778181771003,-2.9561960140120718
bohol,0.95,226,-1.1410278459261463,1.1936232011061065,-0.6757542126342244
bohol,0.95,227,5.847563420269864,7.011143417712319,-0.49030379129236934
bohol,0.95,228,13.155174641684056,5.461842001682996,1.9145219246252552
bohol,0.95,229,-0.04568496457028459,2.7656357650085397,1.1821738841601146
bohol,0.95,230,1.907178017012825,-3.2110419360283657,-5.784382519420106
bohol,0.95,231,21.55994466925611,2.176384210355309,-3.5106754765649555
bohol,0.95,232,13.407822234192963,1.1716801063513032,-3.009616553502646
bohol,0.95,233,25.49785264384724,5.166501474837446,0.7453783393133833
bohol,0.95,234,12.116765713298463,1.4962854051227197,-3.0324948602974473
bohol,0.95,235,-3.9552767805915323,-1.1336093966776275,-2.201488692053651
bohol,0.95,236,0.4340055816621202,1.08255571991117,0.2516774315192194
bohol,0.95,237,31.166754049272527,6.017681557426201,-0.5623107734548896
bohol,0.95,238,7.440458694354959,4.313916918467655,-0.9295539557179353
bohol,0.95,239,27.073375145541547,4.506930544283563,-1.6144590992815324
bohol,0.95,240,13.220868151425378,0.9656975551302338,-1.4863239273620863
bohol,0.95,241,8.806856147493278,-0.05566119757065735,-2.2198218026239545
bohol,0.95,242,13.71375842550674,7.45964430503318,1.4521940956221755
bohol,0.95,243,5.439107254806629,-2.7948163694374557,-4.940613573328932
bohol,0.95,244,6.162043708535776,-1.8509502611422164,-5.009445379679455
bohol,0.95,245,6.8336350040870855,1.1423766775557596,-1.3409937269612229
bohol,0.95,246,6.816815190920835,4.152517492575356,-0.9035188448789597
bohol,0.95,247,8.839601679156061,3.9235027591405043,-0.20156938935851088
bohol,0.95,248,4.515100397930269,0.2667836688042371,-2.8377503393016994
bohol,0.95,249,7.526826845793522,0.6208906234010669,-3.3569840513027813
bohol,0.95,250,11.501387675625153,0.6831160160071192,-1.905081289424274
bohol,0.95,251,0.4580721298855792,-1.518452382044586,-4.606924646341156
bohol,0.95,252,3.1738588195852344,-0.7345234018474969,-2.4797682721608467
bohol,0.95,253,-0.21914363364439282,0.3207701347109406,-4.344460262559828
bohol,0.95,254,20.139007361489718,6.150956365842518,0.5622741728740479
bohol,0.95,255,-1.4679517922453442,-4.713174236647333,-4.528840886068181
bohol,0.95,256,16.93993289605376,1.316144739715952,-3.0957640028743825
bohol,0.95,257,8.416803041002282,-1.338754784002873,-3.6131429752463404
bohol,0.95,258,6.761779302145214,-0.3600935435867427,-3.484327821534066
bohol,0.95,259,-9.208853112955211,-1.6368843635655992,-2.3011420414492463
bohol,0.95,260,2.2452891126610552,-3.81335169854826,-4.293086293668637
bohol,0.95,261,3.468098907459023,-0.6118364847350506,-2.705057212689617
bohol,0.95,262,-3.6444932518132305,-0.46060328189976474,-3.111880001730988
bohol,0.95,263,0.4691661050057405,-6.628576761822345,-7.200162646400571
bohol,0.95,264,4.708841071824338,1.2104990493434258,-2.5326012636044055
bohol,0.95,265,12.666737566793472,2.2923126071208912,-1.0826378536801329
bohol,0.95,266,25.361762961718455,4.227461091388449,-0.46089339288666764
bohol,0.95,267,-0.9462500798249209,-2.370525659903848,-3.7283011257811296
bohol,0.95,268,6.6048727567395815,0.8256147359718966,-2.7417265334637833
bohol,0.95,269,22.465024186686747,7.305731728235486,0.2579547093477714
bohol,0.95,270,0.09095982429968785,0.7707203775449187,-1.5343120326373167
bohol,0.95,271,-4.967490316431338,1.8383857196168805,0.7053153515343098
bohol,0.95,272,6.045997185412347,-1.9763446765043398,-4.169546473783164
bohol,0.95,273,8.840229443224587,-1.2633264255069463,-3.279196828557353
bohol,0.95,274,14.58941935890411,4.221219375019359,1.079913901921472
bohol,0.95,275,10.469880018075628,3.8010546853500955,-1.1469508722417956
bohol,0.95,276,15.96718609337185,2.4118460025132293,-1.5622514967264465
bohol,0.95,277,0.8686559696694758,2.3046673481284046,-0.3941236900770946
bohol,0.95,278,10.004029781981501,0.49523209164925674,-2.5705721098132557
bohol,0.95,279,-0.6224939684233277,-2.704926405522883,-4.230680978711241
bohol,0.95,280,-2.8174011108082766,-1.525316118046959,-2.5984302405360395
bohol,0.95,281,8.15059880307416,3.2486954214202797,0.5912764253097791
bohol,0.95,282,15.963584641463513,3.385085201264161,1.2445352632302615
bohol,0.95,283,2.9328792231767693,-6.337697025387953,-7.49886160662318
bohol,0.95,284,8.851001852740922,4.082137588715526,-0.6311237127969278
bohol,0.95,285,10.876526189389494,5.04553632783464,0.12934496219740765
bohol,0.95,286,14.018257953073544,1.7223615188057693,-1.5285366326173957
bohol,0.95,287,7.157670293576416,-1.5879141113097006,-4.456171109724252
bohol,0.95,288,15.014643930909898,-0.34902495135551703,-3.873167283140461
bohol,0.95,289,8.707091438587042,0.01576295065518707,-3.281206308233884
bohol,0.95,290,-1.1707268309650942,-2.4992752191750185,-3.5307578573623886
bohol,0.95,291,1.9322046507116397,-4.640903522580018,-5.505381416411133
bohol,0.95,292,3.736591560169245,-0.2091829907100191,-4.0262768877879935
bohol,0.95,293,8.379703373265784,1.213465967317319,-1.8613185591212869
bohol,0.95,294,11.565039388849243,1.8921988725647765,-2.5078345183830706
bohol,0.95,295,18.310270883154004,7.23808055860512,0.09532974713656017
bohol,0.95,296,-3.6556718095620795,-4.010087442469285,-4.830865960240402
bohol,0.95,297,17.65801143109877,1.5620098152023019,-2.6227591989926324
bohol,0.95,298,-4.099242602985839,1.5621980107871565,-0.25782013260139536
bohol,0.95,299,13.41765285125382,-0.31442102437132746,-4.313499094003056
bohol,0.95,300,4.398691595503692,-0.04273980648375186,-2.4774747851220127
bohol,0.95,301,-1.831397605972171,-2.8419739212780826,-4.555042213402658
bohol,0.95,302,-11.042481718518417,-3.2425768822772767,-3.0293559258365335
bohol,0.95,303,17.764731902837013,0.965396310486895,-3.098869242828407
bohol,0.95,304,19.56484283588003,-0.1624559622914319,-3.426979816388922
bohol,0.95,305,13.259438299991928,7.675326065351825,5.011599459660502
bohol,0.95,306,-2.1525088770678167,3.58625023497558,-0.03487687988850041
bohol,0.95,307,9.974090736620525,0.1552852214179694,-3.1715548628920445
bohol,0.95,308,10.10333245926401,-0.07173265915892557,-3.5613288773438114
bohol,0.95,309,11.339230592197225,3.8325065208654507,-0.36696233542365064
bohol,0.95,310,3.954360599069645,3.4565535546224027,-0.7754254139127781
bohol,0.95,311,16.46222339028455,-1.8587929864112596,-6.052665383219754
bohol,0.95,312,6.529421759705258,-2.04686230797806,-4.339567748043756
bohol,0.95,313,18.299536437149527,3.2024595068020716,-1.0402323496098091
bohol,0.95,314,-2.6439415740025822,0.3539844098380769,0.03449657465114342
bohol,0.95,315,-11.430755395480446,-3.601241787606611,-3.7601053740793304
bohol,0.95,316,-1.7354761802374128,-1.3185966894636039,-2.8837193348092924
bohol,0.95,317,2.5453444250676114,-2.9434808137473567,-3.7641486890351388
bohol,0.95,318,18.047151031906594,0.5937197035753456,-3.569157085321379
bohol,0.95,319,3.3214659493152965,3.905164278649039,2.4047661018520756
bohol,0.95,320,6.542509104511737,1.0444178440134095,-1.6944553432916152
bohol,0.95,321,5.38581191175021,-0.7971049761247713,-2.8286998490450443
bohol,0.95,322,16.528953615895716,0.12722661591497797,-3.3639614309238226
bohol,0.95,323,-2.6865525609074723,-0.15869360652409625,-0.36816358138477767
bohol,0.95,324,-4.350767579781547,-4.213136138264616,-5.570751359346453
bohol,0.95,325,0.17932110790562206,-4.069951057851014,-5.298916766423275
bohol,0.95,326,9.715144747877758,0.3913725704579747,-2.7819437492504306
bohol,0.95,327,11.139689606112086,2.6650328468402478,-1.1443834982990495
bohol,0.95,328,0.9187476348892858,1.2376711677269157,-0.940838958856439
bohol,0.95,329,7.425499432423749,3.53443180760533,-0.7682966181130979
bohol,0.95,330,6.327009561368698,-0.9180279794544788,-2.2491041965981964
bohol,0.95,331,17.581425814528075,3.2308013565475733,1.0393507599096239
bohol,0.95,332,10.62414295668583,1.369925397904865,-2.4269158112616083
bohol,0.95,333,2.3999539378488635,2.4419900600619115,-1.6701349321104004
bohol,0.95,334,17.5073330529068,6.676820618534705,2.3050691334249365
bohol,0.95,335,17.748204021236404,0.7091650286764803,-3.7238903183892944
bohol,0.95,336,5.612641737022784,2.7316389752714514,-1.6796497719430903
bohol,0.95,337,6.677857859646991,7.967203900128851,2.92765509940007
bohol,0.95,338,13.526213759044083,6.427555969763901,0.6072343559393971
bohol,0.95,339,6.071550458070703,1.1374735162671925,-1.8356393763324448
bohol,0.95,340,19.354989562355286,1.1848866325513825,-3.2696743078412354
bohol,0.95,341,7.418048109186401,0.37934627844863655,-1.7992687953622948
bohol,0.95,342,20.690962531732765,2.312367149371653,-3.2500016454375924
bohol,0.95,343,19.08779876420209,5.46414328302447,-0.33708727146448325
bohol,0.95,344,18.478288508323402,2.747937616659442,-2.0348626723074332
bohol,0.95,345,-6.247878350270241,-5.43332222745093,-4.472127717320376
bohol,0.95,346,5.913746982344463,1.5682456593669372,-2.2309693090469906
bohol,0.95,347,10.807528102453347,2.675827374655114,1.00989798832277
bohol,0.95,348,19.96197858421374,-1.0266988586154895,-5.4559430305334615
bohol,0.95,349,25.717934798910335,2.8526183888892263,-4.585858744023348
bohol,0.95,350,11.692236270421745,3.920725758807734,0.9126515151135877
bohol,0.95,351,-3.0946941045763197,-0.2417687224716758,-0.6756223844343765
bohol,0.95,352,14.357422089013397,0.1523951488095321,-3.8633324248986938
bohol,0.95,353,4.849254333853139,2.0632491532199566,0.5182644108685963
bohol,0.95,354,0.1642048306496804,-0.5171345277332762,-1.1294989652571559
bohol,0.95,355,9.821365224189776,2.155620813064928,-2.5064224793682115
bohol,0.95,356,-3.145768643104361,-4.1580027329166,-4.354852119612438
bohol,0.95,357,11.586460353332967,2.7092241153840604,-0.9357927352741271
bohol,0.95,358,28.09052324089805,4.111952043866566,-0.21145319113853134
bohol,0.95,359,5.3961906292872754,0.97581551828317,-2.6736734631629986
bohol,0.95,360,21.083568500210333,1.3901657369435299,-4.042001170514425
bohol,0.95,361,-2.7694200479484437,0.4319194639303987,-2.090662748417863
bohol,0.95,362,8.512859363353897,0.4790308019601781,-6.006581463702048
bohol,0.95,363,14.521247212991852,3.8455209661934617,-0.8839332514194922
bohol,0.95,364,10.595137709532764,2.803162421768434,-0.14970699315203717
bohol,0.95,365,2.5151198909842947,-0.3113416676882963,-2.950380004908837
bohol,0.95,366,0.3477197799614373,0.5836741609502099,-0.3836023954478449
bohol,0.95,367,9.936700883064333,1.4418667051893124,-1.60616979401766
bohol,0.95,368,9.800676209482276,4.5032490565372285,1.1056215501022422
bohol,0.95,369,19.804944661211408,2.312033511238056,-2.0404358918472383
bohol,0.95,370,-1.280142377430053,-6.613944567330847,-5.710095079985479
bohol,0.95,371,11.190656723335564,3.6612403923576267,-3.7150462966680635
bohol,0.95,372,5.407057242157293,-0.1182403028348773,-3.2249623459690326
bohol,0.95,373,2.920284387775922,-2.2324298673864575,-1.3473281136189001
bohol,0.95,374,6.046018873309691,3.354744583391124,-0.7084126869160841
bohol,0.95,375,-2.9077680098023393,-0.19958753363074777,-1.2178122381827876
bohol,0.95,376,4.077288717675373,-2.2772414035093647,-4.328120321223857
bohol,0.95,377,17.46638255371036,1.9535031387809028,-4.028616101599589
bohol,0.95,378,17.585849464781774,3.1283601423900507,-2.3363403793942297
